,WARD_PRECI,TOTAL,WHITE,AFRICAN_AMERICAN,NATIVE_AMERICAN,ASIAN,OTHER
0,0113,2847.238355864355,1835.1693772428148,88.34374953434012,0.0,156.7187276503294,130.80661924987183
1,0102,2632.4589450016406,1824.7664247126468,99.39374303425159,2.4039575769367367,103.94051194476614,153.46420696551152
2,0105,4016.7950866453634,2245.8055409125777,57.18125330625976,0.19149613891526263,48.98146995832399,144.70402209808003
3,0203,1519.4384642794566,1316.0670643952462,91.87243693760848,0.0,61.45121049447398,7.705804111040322
4,0205,1678.7203757364546,1422.5312977323495,138.88381968219318,0.0,64.44906396439085,10.668424681004588
5,0204,1927.5647158941274,1561.0104946344218,187.0977712511348,0.0,96.74800327327651,16.913504586066765
6,0206,1505.4550314685139,1261.6674904607626,108.30969535660385,0.0,78.42970710556781,6.174203615270136
7,0303,2799.3592154010266,2615.6551575674403,22.883028128137767,3.453077262503455,68.5503523050294,66.02353229912383
8,0304,2040.2591493442706,1815.5171713817688,50.91851364334861,2.6429490939449414,105.11628201065793,32.87574719963643
9,0307,4370.981489553522,2427.8357524676753,441.95810016604213,25.41086587193163,737.2748732901385,552.4196328892108
10,0402,4936.85795094366,3405.981070457015,618.2099329320213,0.7204452011173871,761.204246771618,45.93272753738099
11,0401,2113.0545576115765,1684.6791537811623,134.95336817511458,0.004286320204208584,184.29484371413972,26.528629649405527
12,0403,1574.966858689361,1164.9141342319372,189.05378889393128,0.01665378238943464,136.55143462419719,9.8870992996249
13,0405,2690.426155976416,1818.3170400544125,255.03174750152405,2.4000012981414973,421.68364112172515,118.42642835337452
14,0406,2688.8200967357907,1676.825690983666,285.62589153072486,15.014996739641608,474.0948040687796,182.49805825667158
15,0404,2195.077480750856,1599.5671861536177,359.6463029296072,0.011722626545738014,182.81473733212354,19.970561918404005
16,0408,6612.888529628171,4047.7402104581884,448.3900704846372,14.922626404320612,1501.846674580084,211.84722082937984
17,0409,5251.719514727965,3027.127848008246,840.0879497404252,8.78662113008359,764.9297210156043,384.64711478421253
18,0504,2075.0647612953067,1787.2755137812671,45.00909995206925,0.0,174.5095351171396,19.419751853265115
19,0503,2846.317644522628,2586.3210952403692,25.109985971043745,0.037347743762098026,122.76492790145467,19.33182062962498
20,0501,6621.14772157401,4229.739867080023,229.84255485450524,17.40493700360634,1704.9377127551054,177.9441908592682
21,0902,2763.81347324698,1789.50878526069,563.7312976737235,0.9413077561511324,214.30929861648858,129.56318075013542
22,0901,2777.3768364035373,1567.439727506935,201.18025439347574,14.409630059727126,528.6294448785733,375.73138835925573
23,0502,3800.9174241876,2388.685356160894,322.28753909862087,9.926128858149688,784.1250485460871,91.28587335605272
24,0603,1450.7951132318676,1223.8650168993136,3.842074234779023,0.0,165.19247014278577,48.485401101792824
25,0605,2175.0417809930946,1985.2276321368113,24.82384760842963,0.0,113.84668963409301,15.776676454818713
26,0606,1846.0813328489965,1740.3659635466374,8.030504310821485,0.0,8.59812656581933,57.12653448769404
27,0602,2517.9377665886886,1330.67384235399,482.448778886119,0.0,232.5296276925008,302.4571948997731
28,0608,1565.1564181722413,1536.240788907219,10.460640257279982,0.0,5.208730129988747,6.017855324544443
29,0702,1935.3643513553484,1816.6048375249873,29.981816812167793,0.0,43.68792471041995,34.26350522839899
30,0706,1470.254202933587,1040.5217323116242,244.55167751403337,0.07985314746072932,67.20369725682731,100.80171335198851
31,0805,2065.6964057721325,263.24639271801806,1369.4647633682637,11.308730412186694,106.73664790265751,278.3643406993333
32,0803,2613.173572288652,499.57057847462045,1416.4578940968725,25.463036710287508,88.27895061963513,422.6394302462591
33,1201,2932.8959590983372,222.91277650974735,1926.978365889441,116.62947722564952,37.420140567228344,420.9716195917107
34,0905,4111.3764509682715,1596.7181006728986,1514.0347240640056,49.17412406574353,555.9966384595435,280.2759314905452
35,1002,2235.3886724474696,1225.193069032666,356.8520432156132,10.765788448324,381.7120726909967,199.27294522542147
36,1001,1165.2188014305173,545.3202179473034,279.0548020213029,2.0686027367954134,145.680634779746,154.05504527790043
