,WARD_PRECI,TOTAL,WHITE,AFRICAN_AMERICAN,NATIVE_AMERICAN,ASIAN,OTHER
0,0113,2547.160455606222,1783.3451604418997,89.41687592880811,45.02813723837964,119.87985077889955,130.1217513272924
1,0102,2670.7571346191917,2055.9081753519145,53.766174416486145,1.6145371991297601,45.669178166932376,40.17232654844509
2,0105,3806.957449295643,1960.5059323802388,5.657658662316852,19.58439469363788,12.440849972445713,217.7814564175688
3,0203,1439.7994979441019,1174.0839093691739,115.33087618325045,0.0,74.84155513476462,43.58678350686878
4,0205,1548.241104041054,1217.6710575611858,169.2179254904949,0.0,100.40709758005089,28.77975348669779
5,0204,1788.4593802054756,1300.6681387720892,239.16104347112469,0.0,121.54147413731494,70.92042861244303
6,0206,1348.7435250960896,1069.5070964147358,104.53600942379721,0.0,111.32190939753004,43.45735363840332
7,0303,2995.2479578920847,2797.888933823213,27.198607206862217,0.3570715620418439,95.83059586183302,31.796125467577948
8,0304,2011.1605426277547,1854.5672546263609,29.086246278822216,0.11770497883212418,72.22020805858021,24.27247475728041
9,0307,4288.127605099051,2505.119356241807,399.0101477896335,30.903645990790316,730.666018004433,318.84835880046535
10,0402,4955.807523228952,3561.5916019726033,854.2976821805279,13.59374670330038,440.4416479580601,57.055913327371684
11,0401,2042.676545796838,1676.2649252298993,118.39357462490534,0.008715517748557455,193.87300825593277,31.48673946571644
12,0403,1611.947817743596,1170.0704346373357,271.77489640134894,0.03394428634855879,115.27759940759046,38.16061972022222
13,0405,2647.752583185841,1789.1259425641854,286.7318024402972,2.9065871067155666,396.18990778857096,117.43778660302577
14,0406,2733.456387338851,1745.033929166327,212.18702888569644,14.451149260738186,538.1074367650248,116.88798962354073
15,0404,2243.2796181914205,1644.8487020628463,353.18603325783357,8.508792221264736,217.8053887615755,8.475867167564763
16,0408,6611.600462182094,4609.011848497442,516.9185832008043,9.88069358418486,1091.0488412026607,178.03761937553793
17,0409,4966.755077686955,3066.732885973286,770.4516231974662,3.3284733220873437,634.2171576445301,281.33057476290554
18,0504,2197.257763377574,1870.959291237818,55.60814187803736,0.0,205.93374910692333,29.41710672810379
19,0503,2541.0783739548333,2413.0273931477227,18.19996654638756,0.013546742087376145,68.323688594511,0.23219207605798914
20,0501,6322.512089734677,3885.845222501977,147.14259294343813,0.006073102505481326,2045.7638926986078,67.29973348486101
21,0902,2797.6874845669686,1546.4517686758002,694.8690635428848,4.152169372661611,299.28338369577097,147.48541299871292
22,0901,2806.1491577179845,1831.0569148640948,107.24847505719583,28.05776600102361,456.63454634848995,178.76888152839433
23,0502,3530.0827777366667,2593.9609162222287,144.39023862797563,3.7186300717369054,629.8521318488733,114.01594635405792
24,0603,1523.34749478538,1327.4764435549214,1.834767238503344,25.863403294610524,57.25300448081066,42.53652468104896
25,0605,2055.458461408646,1934.9390759123085,18.404839103678366,0.0,50.1738111914862,42.444955109901144
