,WARD_PRECI,TOTAL,WHITE,AFRICAN_AMERICAN,NATIVE_AMERICAN,ASIAN,OTHER
50,1105,1669.2282611106843,1142.180815430178,28.627925322478752,62.394196215658816,30.83007342420789,133.9640095218557
51,1106,1717.8835710301241,1175.4735428860479,29.46238314431611,64.21288634017614,31.7287203092635,137.86884420096644
52,1107,2531.88082148536,1732.4567098642128,43.42275815212358,94.63934469052575,46.76297031767155,203.1962400708347
53,1104,2903.66336002487,1986.8514459976686,49.798975831561094,108.53622937647931,53.629666280142715,233.03366895538207
54,1206,2317.061967946302,1585.4654450855085,39.73852979327432,86.60961621611067,42.795339777372334,185.95594069929646
55,1204,2660.560170571082,1820.5064315781017,45.62965991744599,99.44925879443358,49.139633757249534,213.52340858804857
56,1205,1219.9822253826758,834.7811533401245,20.9231780078823,45.60179822230758,22.53265323925786,97.90974324201333
57,1301,2806.223056749854,1920.1772543108061,48.12783606563074,104.89400168150289,51.829977301448494,225.21359184557974
58,1306,2403.1834297083856,1644.3946423158523,41.215546947505295,89.82875616763974,44.38597363577493,192.867623536403
59,1308,1800.1131929546607,1231.7397221800582,30.872653705027158,67.28655294685407,33.247473220798476,144.46818720942198
60,1304,2998.0404454125537,2051.4296099656694,51.41758019836833,112.06395684259763,55.37277867516589,240.6079073385185
61,1302,1251.3724490444615,856.2601278422085,21.4615327672533,46.775135518372565,23.11241990319586,100.42896743650581
62,1307,1316.47017618828,900.8036913583834,22.577984552041745,49.208427869834566,24.314752594506498,105.65338924993893
63,1309,2276.198487751638,1557.504330229353,39.03770493505448,85.08217742255462,42.04060531467405,182.67643976019082
64,1305,2539.9238808011974,1737.9602280240383,43.56069980265905,94.93998674938511,46.91152286440206,203.8417362560328
65,1401,7605.751239198976,5204.287127613724,130.44164394404578,284.2958906472792,140.4756165551262,610.4000005073935
66,1406,1715.6256116302873,1173.9285187760452,29.42365824695743,64.12848592285594,31.687016573646464,137.68763154024953
67,1404,3232.1276571916296,2211.6053802067613,55.43226852703322,120.81391858455957,59.69628918295885,259.3945899021426
68,1403,2548.891056760259,1744.0960792959381,43.7144904193712,95.27517142683466,47.07714352855359,204.56139747526265
69,1503,1597.1870551367342,1092.8861291964638,27.392390127674865,59.70136309877855,29.499497060572928,128.1823384179657
70,1501,3490.6918169347055,2388.529668931575,59.86674620072713,130.4788058220976,64.47188052385998,280.1456713239154
71,1502,2071.092983349366,1417.159490805459,35.520064358234514,77.41552488333163,38.252377001175624,166.2156857789179
72,1504,3492.3636726220902,2389.6736475813427,59.895419187450095,130.54129822905793,64.50275912494627,280.2798461976832
73,1505,2216.2710431075984,1516.4985677552431,38.009925541423186,82.84214541079413,40.93376596768651,177.8669592643521
74,1507,2114.5548304345252,1446.8985559173796,36.265452237003736,79.04008820885429,39.05510240908094,169.70371880136364
75,1508,1300.1879329281217,889.6624554248712,22.298737635970426,48.599812796345795,24.014025146429685,104.34665688627186
76,1506,1752.8981592815578,1199.4325135629306,30.06289719084466,65.52169900568708,32.375427743986556,140.67894198279873
77,1509,2921.4392080169696,1999.0146911496947,50.10383865992166,109.20067400239333,53.95798009530024,234.46027065219747
78,1009,4662.648381397461,3190.448936435554,79.96626511631531,174.2854496124821,86.11751627910878,374.2011124032703
79,1908,2832.9929105875303,1938.494709267457,48.58694965387585,105.89463386101147,52.32440731955861,227.3620079957011
80,1906,1664.9280893365808,1139.2383935829903,28.554175674637932,62.23345980369805,30.750650726533156,133.61889899029285
81,1901,2985.069705341125,2042.5542926608578,51.195126872605044,111.57912267106228,55.13321355511312,239.56693985257488
82,2104,1158.9426374123577,793.0143992144367,19.876324916043078,43.320195329837475,21.40527298650793,93.01100761994518
83,2105,3717.207453606115,2543.524537296005,63.751579019629936,138.9457491453473,68.65554663652455,298.32469669442213
84,2107,2423.084900602384,1658.0123594271372,41.556865049908964,90.57265459595544,44.753546976825035,194.46481722072787
85,2108,2788.624841223935,1908.1355553845394,47.82601970436828,104.23619679157189,51.50494429701199,223.8012460524926
86,2106,2440.1525217009835,1669.6909954998816,41.849581506745096,91.2106263608547,45.06878008418703,195.83458012771746
87,2110,1695.1906777665815,1159.945775991557,29.073191043490183,63.36464714606835,31.30959035452789,136.04762475479382
88,2115,1916.13648846667,1311.1294529701577,32.862499142568225,71.62339556713587,35.39038369199655,153.77964342355642
89,2202,2138.5268832731135,1463.3015964700812,36.67658243080538,79.93614119534506,39.49785800240579,171.6275972723585
90,2203,3417.2619424985273,2338.284776837163,58.607394792191094,127.73406557272419,63.11565593005195,274.252552553202
91,2207,2640.5270027157776,1806.7985999233729,45.28608316003313,98.70043765648245,48.769628018497215,211.91564555656527
92,2213,2091.9997092900853,1431.465060534465,35.87862298254764,78.19699880811665,38.63851705812822,167.89355626448577
93,2204,2412.6294584366115,1650.8581518590004,41.37755007872816,90.18183991517675,44.56043854632263,193.62571511199718
94,2210,2941.706582449305,2012.8827802511512,50.451432152824495,109.95824956384824,54.3323115491956,236.08682994590944
95,1108,3069.5828890957505,2100.383014702282,52.6445614224865,114.73814669003467,56.69414307037007,246.34955024625089
96,0705,3491.32244738254,2388.9611821139983,59.87756176249738,130.5023782003148,64.48352805192026,280.19628260655827
97,2209,1867.4929819306062,1277.8448020598169,32.02824375342728,69.80514664208512,34.49195481138323,149.87575602565332
98,2111,2225.1519201134306,1522.575368380166,38.16223609693218,83.17410431382656,41.097792719773125,178.57969455615702
99,2113,3923.2438881035227,2684.506371982885,67.28518541602347,146.64719898364092,72.46096890956375,314.8601625236996
100,2206,1595.5647602597012,1091.7760628689953,27.36456712846453,59.64072322870474,29.46953383065411,128.05214104986607
101,2109,4463.519101591486,3054.1933694267163,76.55111915658223,166.84218277716639,82.43966678401162,358.21998066862193
102,2101,4498.931960329811,3078.4248593989387,77.1584636995878,168.1658824221785,83.09373013801763,361.062041671148
103,1005,3413.798096692426,2335.9146167341314,58.54798846570124,127.60459024575911,63.051679886139794,273.97456141001226
104,0704,2374.7554276597252,1624.9425881435939,40.72799546118262,88.76614395385957,43.860918188965904,190.58613260681614
105,0708,3011.747647515468,2060.808856435386,51.652664139447346,112.57631927828267,55.62594599632791,241.70797962690102
106,1203,1447.5381074030458,990.4878166750832,24.825851446226377,54.10762494690365,26.735532326705332,116.17225356246959
107,1202,4223.8115708759515,2890.1718576442304,72.44004013375644,157.88213875305888,78.01235091327617,338.98223908744995
108,1102,3223.1596904816543,2205.4689878581594,55.27846434862995,120.47870434957811,59.53065391390918,258.67486522115297
109,1904,2649.519479981497,1812.9517637868116,45.440307704168156,99.036568073187,48.93571598910417,212.63733733360738
110,1905,1692.666799051197,1158.2187947773361,29.029905524624752,63.27030691264369,31.262975180365114,135.84507072420556
111,1903,3750.521927132365,2566.320192883887,64.32293542575295,140.19101310741027,69.27085353542626,300.99835167179265
112,1402,4130.379464105581,2826.240301736273,70.8376425242382,154.38973370667298,76.2866919491796,331.4838400172685
113,1407,1703.8038393234,1165.839390495695,29.22091017309261,63.68659909520184,31.468672494099735,136.73887452793338
114,1409,1620.0077790127098,1108.5013650588287,27.783774574096608,60.55438048200542,29.92098800287327,130.01381691724694
115,1413,2541.2407883890096,1738.8613310172818,43.583285288993565,94.98921152729366,46.93584569583923,203.94742474977758
116,1412,1117.1254782804187,764.4007230450007,19.15914408660349,41.75710890669991,20.632924400957606,89.65496912320863
117,1410,2520.2777294231814,1724.5172150318692,43.22376053100442,94.20563192654812,46.54866518723554,202.2650332540592
118,1405,2042.1384725131284,1397.3471694065206,35.0234830378241,76.33323226192432,37.71759711765672,163.89193985648456
119,1414,2830.445883487438,1936.7518886132161,48.54326713105105,105.79942836254716,52.27736460267037,227.15759619017481
120,1601,1648.5132570332964,1128.006432692968,28.272654804001128,61.619888675387074,30.447474404308906,132.3015256853899
121,1701,2575.536706922802,1762.3285470412836,44.17147386543063,96.27116098875908,47.56927954738683,206.69984565233563
122,1702,1283.3323553432808,878.1289115717435,22.00965780931748,47.96976702030733,23.70270841003421,102.99391154360103
123,1607,2165.269711840007,1481.6005592009897,37.135232524960536,80.93576319542682,39.99178887303442,173.77384450782816
124,1605,1330.811424927395,910.6167885606976,22.823942643873526,49.744490377673074,24.579630539556106,106.8043469873569
125,1603,1516.8704741545646,1037.9289612069051,26.01492897626562,56.69920417904045,28.01607735905528,121.7365266197045
126,1609,1199.9889113356123,821.1005919253356,20.580284759054038,44.854466782553686,22.163383586673586,96.30517868018879
127,1706,1991.0735628196335,1362.4056568809808,34.147699626194246,74.4244735442695,36.77444575128611,159.79372260975512
128,1709,1278.5004483643347,874.8226462862377,21.926788692264314,47.789154842114534,23.613464745515415,102.60612657277531
129,1711,743.0265969270694,508.4210135525593,12.743200211150265,27.773641485840322,13.723446381238748,59.63164201371598
130,1604,1066.7523264229926,729.9325505339388,18.295224595644992,39.87420745204678,19.70254956454076,85.61226894115927
131,1606,1563.3220346461073,1069.7137580955775,26.811591623218206,58.43552020444993,28.874021748081145,125.46449926249544
132,1608,798.1822315325544,546.161632482258,13.689141174041172,29.835307687012808,14.7421520335828,64.05816062211574
133,1611,1935.5395075880785,1324.4061010585094,33.19526859979555,72.34866233288771,35.74875079977982,155.33683383237658
134,1705,1443.2441081092215,987.5496183895993,24.752207658865277,53.94711925650124,26.656223632624148,115.82763840366445
135,1708,1771.360606778422,1212.0655691060795,30.379535472453146,66.21180808098762,32.716422816488006,142.1606467621205
136,1707,1831.3472415680226,1253.1118328407401,31.40833000050698,68.45405256520752,33.82435538516136,146.974877566475
137,1710,2682.0317808360983,1835.198527256363,45.99790653148982,100.25184756863163,49.5362070339121,215.24661389735618
138,1712,1385.5252491511133,948.0550957252123,23.762306383858146,51.789642118665185,25.590176105693388,111.19540807831055
139,1704,3020.683926288487,2066.9235660971353,51.80592485719042,112.91034904772269,55.79099600005121,242.42516119069873
140,1802,2362.1006710349648,1616.2834846659653,40.5109613765891,88.29312094897625,43.62718917478826,189.570524390449
141,1821,2461.394176764856,1684.2257427643428,42.21388429807801,92.00461962401617,45.46110616716092,197.53933036921117
142,1807,6821.452721366917,4667.625520864963,116.99061395484159,254.97954323491118,125.98989195136788,547.4560781220152
143,1808,3683.4393361774023,2520.4184727757424,63.172442441037234,137.68352839713245,68.0318610903478,295.6146344997256
144,1809,2169.3718708282927,1484.4074894497903,37.20558617515542,81.08909807405668,40.06755434247506,174.1030635119452
145,1810,3031.5948540611653,2074.38944279647,51.99305158680098,113.3181893558483,55.992517093477986,243.30081832285077
146,1811,6095.831709997403,4171.114397869816,104.54592642475758,227.8565063103691,112.58792076512357,489.22132237226305
147,1813,978.2609232295019,669.3817047252002,16.77756200789383,36.56648129925579,18.068143700808747,78.51038631899038
148,1814,1482.6713650713505,1014.5279877093321,25.42840072022105,55.42087336458434,27.38443154485344,118.99187516513697
149,1822,3171.150718379414,2169.881494194533,54.38648989305063,118.53465745921292,58.570066038669914,254.5008821918395
150,1805,1102.0510955580628,754.0859739174783,18.90061245680055,41.19364253405248,20.354505722708286,88.44517367605386
151,1806,1246.1088007955834,852.6584406499243,21.371259116546945,46.57838525401258,23.015202125512094,100.00653304537994
152,1815,1555.7149125446967,1064.5085329461513,26.68112646844467,58.1511730722512,28.733520812171182,124.85398924336288
153,1819,4211.299725839923,2881.610542395303,72.22545703947097,157.414457650129,77.78126142712259,337.97810024880647
154,1911,1523.8999065703374,1042.7388982512953,26.135486524293384,56.96195780935738,28.14590856462365,122.30067412009083
155,1913,2231.1886811364648,1526.706063257845,38.26576893769663,83.39975281292855,41.20928962521176,179.06417515717015
156,1912,1718.2999785663276,1175.7584725810052,29.469524698367096,64.22845126567188,31.736411213626106,137.9022630115896
157,2004,1498.8251774478044,1025.581343935261,25.705444995806673,56.02468781137351,27.682786918561032,120.2883003008902
158,2009,2824.0772499883024,1932.3941077316617,48.434042545973526,105.56137477968589,52.159738126433034,226.6464811446197
159,2007,1291.5468833299074,883.7497583383183,22.15054021542057,48.27681841822432,23.854427924299078,103.65316895677574
160,2019,1087.7285188169983,744.2856531571017,18.6549745971253,40.6582779680936,20.08997264305802,87.29571446090685
161,2006,3916.2972458289046,2679.7530846568934,67.16604775168307,146.38753997161695,72.33266680950483,314.30265935082457
162,2020,1269.1364726604877,868.4152820843091,21.76619280288435,47.43913816013256,23.44051532618315,101.85462016734344
163,2013,789.315170454454,540.0942855000574,13.537067567160822,29.503865210478708,14.57838045694242,63.34653412838075
164,2016,1865.221403586514,1276.290459094378,31.989285285784543,69.72023716132529,34.4499995385372,149.69345037578665
165,2010,2962.0111083441993,2026.776290494096,50.79966280801398,110.71721381233816,54.7073291778612,237.71637083237306
166,2005,3948.8486798727968,2702.0266252779556,67.72431772868913,147.60428222919424,72.93388063089598,316.9150765509171
167,1703,3992.854481232519,2732.137894809938,68.47903463855245,149.24917805838354,73.74665268767187,320.44676465476465
168,1110,2141.7365520987496,1465.497834241712,36.73162952148251,80.05611562374392,39.55713948467347,171.8851894274502
169,1109,1844.7356282766168,1262.2729277037888,31.637946131393168,68.95449797867742,34.071634295346485,148.04936330716032
170,1902,6820.263298163269,4666.81164993054,116.97021487615106,254.93508370443178,125.96792371277806,547.3606208948094
171,2017,3222.432255910055,2204.9712357942158,55.265988557824166,120.45151352346294,59.51721844688757,258.61648491802333
172,2015,2420.04216630187,1655.9303477421768,41.504680952406744,90.45892002447624,44.697348717976496,194.2206224054931
173,1910,3241.0252677613175,2217.693630886812,55.58486606978513,121.14650297260863,59.860624998230136,260.10866814707146
174,1801,3342.5087598367923,2287.1344020695024,57.32534812385,124.9398612955705,61.73499028722307,268.2532316051955
175,1714,1719.5239770580883,1176.5960018919902,29.490516756932916,64.27420318818712,31.759018045927757,138.00049508051944
176,1804,2189.7486905255164,1498.3504672197464,37.55505669766716,81.85076459747971,40.44390721287233,175.73840634164762
177,2012,1504.5259073339573,1029.4821072170787,25.803214769579743,56.23777577985328,27.7880774441628,120.74581270380264
178,2014,1396.14573231284,955.3222337197798,23.94445187343921,52.186625878008535,25.786332786780687,112.04775556160655
179,1820,4951.608334532969,3388.1717539724273,84.9220426766868,185.086503269702,91.45450749797041,397.391609961419
180,2018,1237.992258289892,847.1046411165665,21.232057200222428,46.27499646202323,22.865292369470303,99.35513946257932
181,2001,1646.3010674837926,1126.4927269150314,28.234714877690372,61.5371990924021,30.406616022128095,132.12398628662802
182,1207,7963.316057885732,5448.953292027352,136.5740221009426,297.66133022000315,147.07971610870746,639.0963854723598
183,1411,1750.189086292822,1197.578811904851,30.016435516895367,65.42043638297707,32.32539209511808,140.46152517521548
184,1907,7565.3400259846985,5176.635479521632,129.74857564353704,282.78535717181154,139.72923530842448,607.1567962806541
185,1803,3166.284912168833,2166.552033128718,54.30303939075836,118.35277815934512,58.48019626697054,254.11037663624103
186,1408,3433.232225625343,2349.2125519230576,58.881291468508515,128.33101986726214,63.41062158147072,275.53424853853346
187,1909,2135.065829544338,1460.9333468649909,36.61722398954669,79.8067702336274,39.433933527204125,171.34983020749414
188,1208,1939.0408069027787,1326.8018889800896,33.25531726878117,72.47953763708716,35.81341859714895,155.61783080904007
189,0207,2838.033302295183,1941.9436316496503,48.67339436654008,106.0830390039976,52.4175016255047,227.76652492034782
190,0202,5588.053686971549,3823.663824506478,95.8373323623089,208.87623719990398,103.20943485171728,448.4695681056762
191,0306,8204.14125240824,5613.739572887959,140.70426950040516,306.663151475242,151.52767484659017,658.4238252262548
192,0302,4109.8900511602005,2812.2202812688092,70.48624098295858,153.62385855260203,75.90825952010925,329.8394610099985
193,2103,4004.0896977750335,2739.825668310445,68.67172304891218,149.66913997839836,73.9541632834439,321.3484476006788
194,2114,1094.299788402775,748.782089162145,18.767674471287695,40.90390589896036,20.21134173830983,87.8230920771796
195,2201,7129.235011313505,4878.227650661308,122.26920204099679,266.4841582944802,131.6745252749196,572.1571633969721
196,2205,1955.2024159506295,1337.860580131565,33.532495260367,73.08364351618448,36.11191797270292,156.91488166710198
197,2212,2963.910613219871,2028.076039652647,50.83224006841467,110.78821553372427,54.74241238136964,237.86881570476095
198,2211,3155.298213905829,2159.0343099549123,54.11461316725037,117.94210562093029,58.27727571857733,253.22863853905625
199,2208,4078.177566573912,2790.5207975325447,69.94235932118848,152.43847544361589,75.32254080743373,327.29437374658704
200,2116,4906.849269673199,3357.5450587561554,84.15440699967229,183.41345115313192,90.627822922724,393.7994686523126
201,2112,2209.257478822073,1511.6994885871352,37.88964013810943,82.57998491639235,40.80422784104093,177.30408526166593
202,0510,5623.315716245394,3847.7921083895485,96.4420901203036,210.1942989801489,103.86071243725003,451.2995242809078
203,2102,4844.104475006644,3314.611505325565,83.07830893810865,181.06810922408295,89.46894808719392,388.76388156935445
204,1310,3308.910071393984,2264.144270487704,56.749117319421885,123.68397364489385,61.114434036300494,265.55676694344857
205,1303,3210.0723681498503,2196.513898347039,55.05401159096049,119.98951244183696,59.288935559495926,257.6245414192382
206,1610,2943.53193449262,2014.1317898287232,50.48273766280219,110.02647952149194,54.36602517532543,236.2333236784974
207,1713,2051.645857186356,1403.8526621732494,35.1865384477871,76.6886094374847,37.893195251463034,164.65495555695247
208,1612,2398.007850800293,1640.8532171702968,41.126783720849346,89.6352978531332,44.290382468606985,192.45225715525655
209,1602,3160.843811226093,2162.828922721109,54.20972235612033,118.1493948787238,58.37970099889883,253.67370076902463
210,0604,2678.969362405424,1833.1030465711697,45.945384843364785,100.13737722271813,49.47964521593131,215.00083933113012
211,0607,3190.8503964200177,2183.361133170426,54.72434716815335,119.27101305879575,58.93391233493437,256.0818809791791
212,0701,3659.8466296724146,2504.275002537501,62.767818186993914,136.80165502293545,67.59611189368574,293.72120049042024
213,0609,3975.457541985258,2720.23392054928,68.18067024512976,148.5988966881033,73.42533718706282,319.05057230092774
214,0707,5384.342907488124,3684.2733351150046,92.34361186984908,201.26171817787625,99.44696662906824,432.1207478524989
215,0703,2454.84316363326,1679.7431673761441,42.101531830121864,91.75974886052202,45.34011120166971,197.01357843582667
216,0308,8213.362032945894,5620.048954821377,140.86240953601134,307.0078156554094,151.69797950031997,659.1638394954379
217,0801,4098.887970679589,2804.6920327077573,70.29755094833067,153.21261104123352,75.70505486743303,328.9564884120602
218,0601,8562.40125657737,5858.881422706415,146.84857036346412,320.054576433191,158.14461423757677,687.1760023418514
219,0305,7466.456631454086,5108.973842806753,128.05268629142893,279.089188071063,137.90289292923114,599.2209037996354
220,0201,6385.3084411673735,4369.190824299223,109.51056693294969,238.67687664873645,117.93445669702274,512.4532939811107
221,0108,2415.2371980726457,1652.6425154797873,41.42227384557307,90.27931479163364,44.608602602924854,193.83499940556635
222,0103,6523.332566975572,4463.634773181174,111.87773531752299,243.8360897946014,120.48371495733248,523.5304280884089
223,0106,3048.668184951254,2086.0719858329603,52.285865968820985,113.95637454743034,56.30785565873029,244.67103946948282
224,0109,1732.1216637062166,1185.216054849109,29.706572068840124,64.74509297054901,31.99169299721245,139.0115231426493
225,0107,2820.727123370771,1930.10176075854,48.376586548575226,105.43615016997165,52.09786243692717,226.37761654140974
226,0101,4344.742888260465,2972.9199358545666,74.5140600888998,162.40243865529442,80.24591086496902,348.68758887754393
227,0114,2679.9764017445787,1833.7921201031506,45.962655966595676,100.17501941437519,49.498244887103034,215.0816593308644
228,0112,5526.6757013738625,3781.665519497683,94.78467561722984,206.5819853196035,102.07580451086291,443.54367436267813
229,0511,2365.020504885801,1618.281400880522,40.56103768273802,88.40226161622387,43.68111750448709,189.80485582306892
230,0505,1101.938703242576,754.00906870952,18.898684884107503,41.18944141408046,20.352429875192698,88.43615362434922
231,0110,2315.4300714492915,1584.3488087841235,39.71054212248125,86.54861744643351,42.76519920882596,185.82497275263665
232,0111,1888.9385382086452,1292.5190701198994,32.39604353128283,70.6067615425395,34.888046879843046,151.5968703707466
233,1004,1660.8958668845287,1136.4793178858076,28.48502146371883,62.08273908759232,30.67617696092797,133.2952927468894
234,0802,5408.801655450293,3701.0094001234197,92.76308907764354,202.17596337435128,99.89871131438537,434.08368606846017
235,2011,991.7112848908051,678.5852063720725,17.00824103374732,37.069243278680055,18.316567267112497,79.58984586304835
236,2008,2111.7143366576242,1444.95492868921,36.2167366445239,78.93391319960337,39.00263946333343,169.47575481091312
237,0410,6558.212745351237,4487.5017729843985,112.47594418148557,245.13987834426345,121.12793988775371,526.3297387979774
238,0407,3345.285339595578,2289.0342956951276,57.372967565623384,125.04364725840993,61.78627276297903,268.47606617246834
239,1008,4757.915206707462,3255.635911010031,81.60012887493006,177.84643472741175,87.87706186530934,381.84675691473694
240,0301,2182.217561291336,1493.1972407077037,37.42589485064296,81.56925800781158,40.30480983915396,175.13399513441897
241,0507,4294.2927582458615,2938.399090514759,73.64882039207941,160.51665982889105,79.31411426839323,344.63871080908956
242,0508,4645.944362524313,3179.0190976639533,79.67978458155153,173.66106895979183,85.80899878013241,372.86053041367063
243,0506,4309.739461064109,2948.9686022056962,73.91373745888313,161.09404317961707,79.5994095711049,345.87838682682485
244,0509,5886.797860770303,4028.0815617232156,100.96091317943794,220.04301590390318,108.72713727016392,472.4452988524979
245,1812,5496.723366608595,3761.170430273955,94.27098122151945,205.46239496997825,101.52259516163632,441.13984802377684
246,1823,1655.4154351680413,1132.729295128176,28.391029890744772,61.877885659315524,30.57495526695591,132.85546038617747
247,2003,4041.3140246966286,2765.296667734369,69.31013498820076,151.06055061530935,74.64168383344699,324.3358880858113
248,1816,2340.404438580517,1601.4376897235197,40.138862403095935,87.48213600674755,43.22646720333409,187.82929201448738
249,1817,1834.4747713232118,1255.2518663935434,31.46196837361709,68.57095671172955,33.882119786972254,147.22587764577227
250,1818,2815.760210491085,1926.7031167652278,48.291402026891966,105.25049159707223,52.0061252597298,225.97899666430212
251,0502A,1350.4907501919643,924.0825010108603,23.16145086081205,50.48008520946216,24.943100927028365,108.38371236149229
252,0115,987.7046862344343,675.8436639317414,16.939526281065497,36.91948035616839,18.24256676422438,79.26829605883214
253,0104,4014.1297200219738,2746.695621967542,68.84391340407078,150.04442664989787,74.13959905053777,322.15421016007485
254,2002,2614.981939066148,1789.3192160012868,44.847975208258475,97.74558699235823,48.29781945504759,209.8655250130044
